"TC_01_02","User should be able to login after entering credentials.",,"false","PASS","2024-01-16","22_32_54","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"TC_01_03","Redirects To Apmosys Mail Login page",,"false","PASS","2024-01-16","22_32_54","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"TC_01_04","User should be able to Go To mailBody And get The OTP",,"false","PASS","2024-01-16","22_32_54","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"TC_01_05","User should be able to login after entering OTP",,"false","PASS","2024-01-16","22_32_54","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"Test_Case","Description","ExpectedResult","ActualResult","Status","Date","Time","Screenshot_File_Location","BrowserType","IP","HOST","ZONE"
"TC_01_01","Redirects To Ishine Login page",,"false","PASS","2024-01-16","22_33_52","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"TC_01_02","User should be able to login after entering credentials.",,"false","PASS","2024-01-16","22_33_52","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"TC_01_03","Redirects To Apmosys Mail Login page",,"false","PASS","2024-01-16","22_33_52","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"TC_01_04","User should be able to Go To mailBody And get The OTP",,"false","PASS","2024-01-16","22_33_52","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"TC_01_05","User should be able to login after entering OTP",,"false","PASS","2024-01-16","22_33_52","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"Test_Case","Description","ExpectedResult","ActualResult","Status","Date","Time","Screenshot_File_Location","BrowserType","IP","HOST","ZONE"
"TC_01_01","Redirects To Ishine Login page",,"false","PASS","2024-01-16","22_35_19","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"TC_01_02","User should be able to login after entering credentials.",,"false","PASS","2024-01-16","22_35_19","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"TC_01_03","Redirects To Apmosys Mail Login page",,"false","PASS","2024-01-16","22_35_19","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"TC_01_04","User should be able to Go To mailBody And get The OTP",,"false","PASS","2024-01-16","22_35_19","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"TC_01_05","User should be able to login after entering OTP",,"false","PASS","2024-01-16","22_35_19","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"Test_Case","Description","ExpectedResult","ActualResult","Status","Date","Time","Screenshot_File_Location","BrowserType","IP","HOST","ZONE"
"TC_01_01","Redirects To Ishine Login page","https://ishine.apmosys.com/#/login","false","PASS","2024-01-16","22_36_02","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"Test_Case","Description","ExpectedResult","ActualResult","Status","Date","Time","Screenshot_File_Location","BrowserType","IP","HOST","ZONE"
"TC_01_01","Redirects To Ishine Login page",,"false","PASS","2024-01-16","22_43_41","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"TC_01_02","User should be able to login after entering credentials.",,"false","PASS","2024-01-16","22_43_41","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"TC_01_03","Redirects To Apmosys Mail Login page",,"false","PASS","2024-01-16","22_43_41","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"TC_01_04","User should be able to Go To mailBody And get The OTP",,"false","PASS","2024-01-16","22_43_41","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"TC_01_05","User should be able to login after entering OTP",,"false","PASS","2024-01-16","22_43_41","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"Test_Case","Description","ExpectedResult","ActualResult","Status","Date","Time","Screenshot_File_Location","BrowserType","IP","HOST","ZONE"
"TC_01_01","Redirects To Ishine Login page","https://ishine.apmosys.com/#/login","false","PASS","2024-01-16","22_44_57","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"TC_01_02","User should be able to login after entering credentials.","Welcome@2022","false","PASS","2024-01-16","22_44_57","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"Test_Case","Description","ExpectedResult","ActualResult","Status","Date","Time","Screenshot_File_Location","BrowserType","IP","HOST","ZONE"
"TC_01_01","Redirects To Ishine Login page","https://ishine.apmosys.com/#/login","false","PASS","2024-01-16","22_46_30","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"Test_Case","Description","ExpectedResult","ActualResult","Status","Date","Time","Screenshot_File_Location","BrowserType","IP","HOST","ZONE"
"TC_01_01","Redirects To Ishine Login page","https://ishine.apmosys.com/#/login","false","PASS","2024-01-16","22_47_42","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"TC_01_02","User should be able to login after entering credentials.","Welcome@2022","false","PASS","2024-01-16","22_47_42","=HYPERLINK(""null"")","HtmlUnitDriver","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"Test_Case","Description","ExpectedResult","ActualResult","Status","Date","Time","Screenshot_File_Location","BrowserType","IP","HOST","ZONE"
"TC_01_01","Redirects To Ishine Login page","true","true","PASS","2024-01-16","23_02_31","=HYPERLINK(""C:\Users\biswa\eclipse-workspace\BiswajitFramework\RESULT\2024\January\16\Screenshot\23_02_31_SC_04.png"")","Chrome","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"TC_01_02","User should be able to login after entering credentials.","true","true","PASS","2024-01-16","23_02_34","=HYPERLINK(""C:\Users\biswa\eclipse-workspace\BiswajitFramework\RESULT\2024\January\16\Screenshot\23_02_34_SC_09.png"")","Chrome","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
